,inputs,outputs,nb_plays-50-units-128-ensemble-1-predictions,nb_plays-50-units-128-ensemble-2-predictions,nb_plays-50-units-128-ensemble-3-predictions,nb_plays-50-units-128-ensemble-4-predictions,nb_plays-50-units-128-ensemble-5-predictions,nb_plays-50-units-128-ensemble-6-predictions,nb_plays-50-units-128-ensemble-7-predictions,nb_plays-50-units-128-ensemble-8-predictions,nb_plays-50-units-128-ensemble-9-predictions,nb_plays-50-units-128-ensemble-10-predictions,nb_plays-50-units-128-ensemble-11-predictions,nb_plays-50-units-128-ensemble-12-predictions,nb_plays-50-units-128-ensemble-13-predictions,nb_plays-50-units-128-ensemble-14-predictions,nb_plays-50-units-128-ensemble-15-predictions,nb_plays-50-units-128-ensemble-16-predictions,nb_plays-50-units-128-ensemble-17-predictions,nb_plays-50-units-128-ensemble-18-predictions,nb_plays-50-units-128-ensemble-19-predictions,nb_plays-50-units-128-ensemble-20-predictions,lower,higher,average
728,0.5,10.312,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
729,0.167,9.947,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
730,0.833,11.917,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
731,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
732,0.167,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
733,0.833,11.917,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
734,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
735,0.5,10.312,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
736,0.167,9.947,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
737,0.833,11.917,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
738,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
739,0.167,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
740,0.833,11.917,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
741,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
742,0.5,10.312,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
743,0.167,9.947,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
744,0.833,11.917,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
745,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
746,0.167,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
747,0.833,11.917,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
748,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
749,0.5,10.312,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
750,0.167,9.947,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
751,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
752,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
753,0.2,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
754,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
755,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
756,0.6,10.723,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
757,0.2,10.176,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
758,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
759,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
760,0.2,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
761,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
762,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
763,0.6,10.723,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
764,0.2,10.176,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
765,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
766,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
767,0.2,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
768,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
769,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
770,0.6,10.723,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
771,0.2,10.176,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
772,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
773,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
774,0.2,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
775,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
776,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
777,0.6,10.723,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
778,0.2,10.176,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
779,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
780,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
781,0.2,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
782,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
783,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
784,0.6,10.723,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
785,0.2,10.176,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
786,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
787,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
788,0.2,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
789,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
790,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
791,0.6,10.723,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
792,0.2,10.176,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
793,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
794,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
795,0.2,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
796,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
797,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
798,0.6,10.723,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
799,0.2,10.176,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
800,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
801,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
802,0.25,9.491,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
803,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
804,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
805,0.75,11.476,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
806,0.25,10.518,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
807,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
808,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
809,0.25,9.491,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
810,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
811,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
812,0.75,11.476,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
813,0.25,10.518,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
814,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
815,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
816,0.25,9.491,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
817,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
818,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
819,0.75,11.476,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
820,0.25,10.518,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
821,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
822,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
823,0.25,9.491,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
824,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
825,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
826,0.75,11.476,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
827,0.25,10.518,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
828,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
829,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
830,0.25,9.491,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
831,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
832,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
833,0.75,11.476,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
834,0.25,10.518,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
835,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
836,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
837,0.25,9.491,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
838,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
839,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
840,0.75,11.476,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
841,0.25,10.518,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
842,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
843,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
844,0.25,9.491,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
845,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
846,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
847,0.75,11.476,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
848,0.25,10.518,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
849,1.25,14.454,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,13.689,17.891,12.377,24.837,12.39,12.378,24.836,9.278,12.397,14.981,14.024,9.278,24.839,16.6764
850,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
851,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
852,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
853,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
854,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
855,0.333,11.164,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
856,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
857,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
858,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
859,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
