966,152,0,0,118,34,0
967,0,57,42,0,0,-15
968,0,46,30,0,0,-16
969,22,0,0,16,6,0
970,111,0,0,80,31,0
971,0,70,56,0,0,-14
972,25,0,0,20,5,0
973,0,111,74,0,0,-37
974,89,0,0,56,33,0
975,0,89,56,0,0,-33
976,0,123,92,0,0,-31
977,0,46,26,0,0,-20
978,0,45,28,0,0,-17
979,15,0,0,2,13,0
980,23,0,0,10,13,0
981,32,0,0,18,14,0
982,0,56,20,0,0,-36
983,0,55,38,0,0,-17
984,0,90,56,0,0,-34
985,0,57,30,0,0,-27
986,0,20,16,0,0,-4
987,0,24,16,0,0,-8
988,9,0,0,0,9,0
989,0,9,0,0,0,-9
990,24,0,0,0,24,0
991,18,0,0,4,14,0
992,0,1,0,0,0,-1
993,0,84,36,0,0,-48
994,0,82,64,0,0,-18
995,2,0,0,0,2,0
996,65,0,0,16,49,0
997,0,5,0,0,0,-5
998,0,28,2,0,0,-26
999,0,12,4,0,0,-8
1000,0,22,10,0,0,-12
1001,5,0,0,0,5,0
1002,33,0,0,8,25,0
1003,54,0,0,12,42,0
1004,0,16,0,0,0,-16
1005,5,0,0,0,5,0
1006,11,0,0,0,11,0
1007,0,20,0,0,0,-20
1008,20,0,0,0,20,0
1009,0,60,8,0,0,-52
1010,21,0,0,2,19,0
1011,29,0,0,4,25,0
1012,10,0,0,2,8,0
1013,31,0,0,10,21,0
1014,0,4,0,0,0,-4
1015,0,32,2,0,0,-30
1016,21,0,0,0,21,0
1017,15,0,0,2,13,0
1018,45,0,0,26,19,0
1019,16,0,0,8,8,0
1020,0,16,2,0,0,-14
1021,11,0,0,0,11,0
1022,0,11,0,0,0,-11
1023,0,33,6,0,0,-27
1024,20,0,0,0,20,0
1025,0,50,8,0,0,-42
1026,0,20,4,0,0,-16
1027,38,0,0,2,36,0
1028,48,0,0,18,30,0
1029,49,0,0,16,33,0
1030,83,0,0,50,33,0
1031,0,10,4,0,0,-6
1032,0,28,8,0,0,-20
1033,0,72,30,0,0,-42
1034,14,0,0,0,14,0
1035,0,9,0,0,0,-9
1036,0,5,0,0,0,-5
1037,5,0,0,0,5,0
1038,0,49,14,0,0,-35
1039,0,39,16,0,0,-23
1040,38,0,0,2,36,0
1041,0,5,0,0,0,-5
1042,33,0,0,6,27,0
1043,45,0,0,22,23,0
1044,28,0,0,12,16,0
1045,54,0,0,30,24,0
1046,164,0,0,126,38,0
1047,74,0,0,56,18,0
1048,0,35,20,0,0,-15
1049,313,0,0,268,45,0
1050,0,37,30,0,0,-7
1051,0,105,80,0,0,-25
1052,30,0,0,20,10,0
1053,0,60,40,0,0,-20
1054,0,62,48,0,0,-14
1055,0,150,120,0,0,-30
1056,0,28,14,0,0,-14
1057,0,86,58,0,0,-28
1058,0,37,32,0,0,-5
1059,0,96,64,0,0,-32
1060,36,0,0,2,34,0
1061,35,0,0,10,25,0
1062,19,0,0,8,11,0
1063,0,18,6,0,0,-12
1064,0,60,14,0,0,-46
1065,0,12,0,0,0,-12
1066,21,0,0,0,21,0
1067,0,10,0,0,0,-10
1068,0,25,0,0,0,-25
1069,0,88,64,0,0,-24
1070,13,0,0,0,13,0
1071,0,95,64,0,0,-31
1072,9,0,0,0,9,0
1073,29,0,0,8,21,0
1074,0,82,40,0,0,-42
1075,5,0,0,0,5,0
1076,0,54,32,0,0,-22
1077,2,0,0,0,2,0
1078,0,119,94,0,0,-25
1079,33,0,0,16,17,0
1080,18,0,0,4,14,0
1081,0,4,0,0,0,-4
1082,20,0,0,10,10,0
1083,0,67,30,0,0,-37
1084,33,0,0,16,17,0
1085,0,1,0,0,0,-1
1086,8,0,0,4,4,0
1087,58,0,0,22,36,0
1088,0,78,30,0,0,-48
1089,37,0,0,12,25,0
1090,0,25,8,0,0,-17
1091,0,64,44,0,0,-20
1092,0,76,56,0,0,-20
1093,0,145,112,0,0,-33
1094,0,68,52,0,0,-16
1095,83,0,0,56,27,0
1096,76,0,0,54,22,0
1097,0,38,20,0,0,-18
1098,0,13,10,0,0,-3
1099,0,61,42,0,0,-19
1100,0,104,86,0,0,-18
1101,0,86,72,0,0,-14
1102,0,30,22,0,0,-8
1103,181,0,0,154,27,0
1104,0,59,42,0,0,-17
1105,0,22,14,0,0,-8
1106,0,166,138,0,0,-28
1107,100,0,0,90,10,0
1108,73,0,0,64,9,0
1109,127,0,0,102,25,0
1110,0,61,42,0,0,-19
1111,0,65,48,0,0,-17
1112,103,0,0,72,31,0
1113,0,78,56,0,0,-22
1114,0,5,0,0,0,-5
1115,0,222,189,0,0,-33
1116,0,23,6,0,0,-17
1117,137,0,0,130,7,0
1118,0,81,72,0,0,-9
1119,192,0,0,170,22,0
1120,130,0,0,112,18,0
1121,78,0,0,62,16,0
1122,0,54,30,0,0,-24
1123,0,86,60,0,0,-26
1124,61,0,0,42,19,0
1125,0,2,0,0,0,-2
1126,0,3,2,0,0,-1
1127,0,56,40,0,0,-16
1128,112,0,0,72,40,0
1129,0,112,72,0,0,-40
1130,140,0,0,90,50,0
1131,168,0,0,128,40,0
1132,0,4,0,0,0,-4
1133,59,0,0,48,11,0
1134,93,0,0,48,45,0
1135,48,0,0,32,16,0
1136,99,0,0,80,19,0
1137,0,39,6,0,0,-33
1138,20,0,0,0,20,0
1139,0,9,0,0,0,-9
1140,0,43,6,0,0,-37
1141,1,0,0,0,1,0
1142,4,0,0,0,4,0
1143,0,1,0,0,0,-1
1144,0,49,18,0,0,-31
1145,29,0,0,2,27,0
1146,7,0,0,0,7,0
1147,7,0,0,2,5,0
1148,15,0,0,2,13,0
1149,0,20,0,0,0,-20
1150,20,0,0,0,20,0
1151,0,13,0,0,0,-13
1152,22,0,0,2,20,0
1153,0,14,0,0,0,-14
1154,0,26,2,0,0,-24
1155,0,27,6,0,0,-21
1156,0,8,0,0,0,-8
1157,0,10,6,0,0,-4
1158,0,92,54,0,0,-38
1159,42,0,0,12,30,0
1160,0,18,4,0,0,-14
1161,0,36,8,0,0,-28
1162,66,0,0,20,46,0
1163,0,9,0,0,0,-9
1164,0,23,6,0,0,-17
1165,26,0,0,6,20,0
1166,6,0,0,0,6,0
1167,0,4,0,0,0,-4
1168,0,8,0,0,0,-8
1169,35,0,0,10,25,0
1170,0,9,0,0,0,-9
1171,0,30,6,0,0,-24
1172,12,0,0,2,10,0
1173,27,0,0,4,23,0
1174,0,25,2,0,0,-23
1175,0,41,18,0,0,-23
1176,31,0,0,8,23,0
1177,16,0,0,4,12,0
1178,0,85,32,0,0,-53
1179,21,0,0,6,15,0
1180,0,36,16,0,0,-20
1181,0,160,118,0,0,-42
1182,0,195,174,0,0,-21
1183,0,368,354,0,0,-14
1184,0,15,3,0,0,-12
1185,315,0,0,312,3,0
1186,0,14,12,0,0,-2
1187,80,0,0,70,10,0
1188,0,45,30,0,0,-15
1189,275,0,0,222,53,0
1190,19,0,0,16,3,0
1191,149,0,0,112,37,0
1192,60,0,0,32,28,0
1193,0,20,0,0,0,-20
1194,20,0,0,0,20,0
1195,0,14,0,0,0,-14
1196,0,36,6,0,0,-30
1197,0,34,14,0,0,-20
1198,48,0,0,12,36,0
1199,0,5,0,0,0,-5
1200,0,16,2,0,0,-14
1201,21,0,0,2,19,0
1202,0,13,0,0,0,-13
1203,13,0,0,0,13,0
1204,24,0,0,8,16,0
1205,0,15,0,0,0,-15
1206,0,34,8,0,0,-26
1207,0,11,4,0,0,-7
1208,0,32,18,0,0,-14
1209,6,0,0,0,6,0
1210,17,0,0,6,11,0
1211,7,0,0,2,5,0
1212,0,10,2,0,0,-8
1213,0,15,4,0,0,-11
1214,16,0,0,4,12,0
1215,3,0,0,2,1,0
1216,0,24,8,0,0,-16
1217,6,0,0,0,6,0
1218,0,1,0,0,0,-1
1219,0,80,42,0,0,-38
1220,0,146,106,0,0,-40
1221,0,91,78,0,0,-13
1222,66,0,0,48,18,0
1223,0,61,42,0,0,-19
1224,79,0,0,50,29,0
1225,50,0,0,34,16,0
1226,0,8,4,0,0,-4
1227,0,617,567,0,0,-50
1228,502,0,0,498,4,0
1229,73,0,0,64,9,0
1230,47,0,0,32,15,0
1231,123,0,0,96,27,0
1232,161,0,0,104,57,0
1233,19,0,0,14,5,0
1234,0,5,0,0,0,-5
1235,0,28,2,0,0,-26
1236,0,4,0,0,0,-4
1237,0,62,22,0,0,-40
1238,48,0,0,12,36,0
1239,12,0,0,4,8,0
1240,0,24,2,0,0,-22
1241,0,15,4,0,0,-11
1242,0,43,22,0,0,-21
1243,66,0,0,20,46,0
1244,55,0,0,16,39,0
1245,78,0,0,42,36,0
1246,70,0,0,42,28,0
1247,50,0,0,28,22,0
1248,0,3,0,0,0,-3
1249,36,0,0,28,8,0
1250,13,0,0,0,13,0
1251,0,4,0,0,0,-4
1252,19,0,0,14,5,0
1253,60,0,0,38,22,0
1254,0,8,2,0,0,-6
1255,39,0,0,26,13,0
1256,45,0,0,24,21,0
1257,0,8,2,0,0,-6
1258,81,0,0,50,31,0
1259,0,1,0,0,0,-1
1260,0,14,8,0,0,-6
1261,95,0,0,54,41,0
1262,38,0,0,20,18,0
1263,34,0,0,20,14,0
1264,37,0,0,30,7,0
1265,0,56,42,0,0,-14
1266,0,31,14,0,0,-17
1267,87,0,0,56,31,0
1268,0,116,80,0,0,-36
1269,74,0,0,42,32,0
1270,0,40,24,0,0,-16
1271,0,34,18,0,0,-16
1272,0,44,30,0,0,-14
1273,0,14,10,0,0,-4
1274,0,106,58,0,0,-48
1275,44,0,0,16,28,0
1276,0,78,40,0,0,-38
1277,12,0,0,2,10,0
1278,0,1,0,0,0,-1
1279,0,2,0,0,0,-2
1280,21,0,0,6,15,0
1281,0,1,0,0,0,-1
1282,40,0,0,22,18,0
1283,5,0,0,0,5,0
1284,0,2,0,0,0,-2
1285,122,0,0,80,42,0
1286,43,0,0,20,23,0
1287,0,79,42,0,0,-37
1288,0,22,14,0,0,-8
1289,93,0,0,56,37,0
1290,113,0,0,82,31,0
1291,0,109,72,0,0,-37
1292,0,88,58,0,0,-30
1293,58,0,0,30,28,0
1294,24,0,0,12,12,0
1295,0,42,20,0,0,-22
1296,0,83,46,0,0,-37
1297,0,91,60,0,0,-31
1298,0,73,42,0,0,-31
1299,17,0,0,0,17,0
1300,22,0,0,6,16,0
1301,16,0,0,6,10,0
1302,0,33,8,0,0,-25
1303,9,0,0,0,9,0
1304,3,0,0,0,3,0
1305,0,71,32,0,0,-39
1306,6,0,0,0,6,0
1307,0,27,0,0,0,-27
1308,0,34,28,0,0,-6
1309,26,0,0,0,26,0
1310,20,0,0,4,16,0
1311,25,0,0,8,17,0
1312,5,0,0,4,1,0
1313,0,14,2,0,0,-12
1314,0,48,10,0,0,-38
1315,16,0,0,0,16,0
1316,0,44,4,0,0,-40
1317,4,0,0,0,4,0
1318,0,123,90,0,0,-33
1319,0,43,32,0,0,-11
1320,13,0,0,2,11,0
1321,0,55,34,0,0,-21
1322,0,41,32,0,0,-9
1323,0,52,48,0,0,-4
1324,0,269,234,0,0,-35
1325,0,21,14,0,0,-7
1326,0,56,42,0,0,-14
1327,0,176,164,0,0,-12
1328,0,67,48,0,0,-19
1329,105,0,0,90,15,0
1330,0,47,42,0,0,-5
1331,0,58,48,0,0,-10
1332,87,0,0,80,7,0
1333,0,190,174,0,0,-16
1334,0,80,60,0,0,-20
1335,490,0,0,466,24,0
1336,0,10,6,0,0,-4
1337,0,10,6,0,0,-4
1338,0,12,8,0,0,-4
1339,0,83,60,0,0,-23
1340,63,0,0,42,21,0
1341,294,0,0,230,64,0
1342,0,19,6,0,0,-13
1343,12,0,0,2,10,0
1344,91,0,0,68,23,0
1345,0,16,0,0,0,-16
1346,0,50,20,0,0,-30
1347,0,21,10,0,0,-11
1348,0,44,26,0,0,-18
1349,0,4,0,0,0,-4
1350,0,77,54,0,0,-23
1351,0,56,44,0,0,-12
1352,98,0,0,56,42,0
1353,0,58,30,0,0,-28
1354,0,9,6,0,0,-3
1355,54,0,0,30,24,0
1356,0,65,36,0,0,-29
1357,34,0,0,20,14,0
1358,4,0,0,0,4,0
1359,0,18,8,0,0,-10
1360,4,0,0,2,2,0
1361,0,126,102,0,0,-24
1362,45,0,0,30,15,0
1363,95,0,0,60,35,0
1364,0,46,24,0,0,-22
1365,37,0,0,20,17,0
1366,0,37,20,0,0,-17
1367,37,0,0,20,17,0
1368,154,0,0,92,62,0
1369,108,0,0,80,28,0
1370,17,0,0,0,17,0
1371,0,6,0,0,0,-6
1372,1,0,0,0,1,0
1373,0,22,0,0,0,-22
1374,0,9,2,0,0,-7
1375,36,0,0,2,34,0
1376,0,27,0,0,0,-27
1377,27,0,0,0,27,0
1378,50,0,0,28,22,0
1379,0,13,0,0,0,-13
1380,59,0,0,28,31,0
1381,120,0,0,84,36,0
1382,0,2,0,0,0,-2
1383,16,0,0,0,16,0
1384,19,0,0,14,5,0
1385,0,19,4,0,0,-15
1386,0,18,8,0,0,-10
1387,65,0,0,26,39,0
1388,72,0,0,56,16,0
1389,0,18,6,0,0,-12
1390,4,0,0,0,4,0
1391,52,0,0,30,22,0
1392,0,38,16,0,0,-22
1393,38,0,0,16,22,0
1394,73,0,0,48,25,0
1395,57,0,0,36,21,0
1396,0,35,20,0,0,-15
1397,14,0,0,6,8,0
1398,0,59,28,0,0,-31
1399,20,0,0,8,12,0
1400,60,0,0,34,26,0
1401,64,0,0,36,28,0
1402,42,0,0,32,10,0
1403,139,0,0,90,49,0
1404,7,0,0,0,7,0
1405,0,66,48,0,0,-18
1406,0,181,130,0,0,-51
1407,42,0,0,20,22,0
1408,33,0,0,22,11,0
1409,29,0,0,14,15,0
1410,41,0,0,34,7,0
1411,44,0,0,40,4,0
1412,0,89,56,0,0,-33
1413,40,0,0,24,16,0
1414,0,40,24,0,0,-16
1415,3,0,0,0,3,0
1416,0,43,34,0,0,-9
1417,14,0,0,6,8,0
1418,28,0,0,14,14,0
1419,87,0,0,70,17,0
1420,8,0,0,0,8,0
1421,82,0,0,66,16,0
1422,54,0,0,32,22,0
1423,39,0,0,16,23,0
1424,20,0,0,16,4,0
1425,34,0,0,16,18,0
1426,0,125,110,0,0,-15
1427,128,0,0,110,18,0
1428,0,151,130,0,0,-21
1429,0,66,48,0,0,-18
1430,101,0,0,72,29,0
1431,70,0,0,58,12,0
1432,0,203,154,0,0,-49
1433,0,166,138,0,0,-28
1434,0,51,30,0,0,-21
1435,3,0,0,0,3,0
1436,99,0,0,56,43,0
1437,0,35,20,0,0,-15
1438,120,0,0,74,46,0
1439,0,28,20,0,0,-8
1440,28,0,0,20,8,0
1441,53,0,0,44,9,0
1442,301,0,0,262,39,0
1443,37,0,0,12,25,0
1444,0,182,178,0,0,-4
1445,64,0,0,56,8,0
1446,0,228,190,0,0,-38
1447,0,47,42,0,0,-5
1448,0,54,48,0,0,-6
1449,25,0,0,12,13,0
1450,0,25,12,0,0,-13
1451,0,128,96,0,0,-32
1452,48,0,0,20,28,0
1453,65,0,0,36,29,0
1454,127,0,0,98,29,0
1455,441,0,0,392,49,0
1456,61,0,0,24,37,0
1457,0,776,722,0,0,-54
1458,0,45,30,0,0,-15
1459,11,0,0,2,9,0
1460,0,3,0,0,0,-3
1461,11,0,0,4,7,0
1462,0,6,0,0,0,-6
1463,0,106,62,0,0,-44
1464,0,38,28,0,0,-10
1465,0,22,0,0,0,-22
1466,16,0,0,0,16,0
1467,0,68,28,0,0,-40
1468,8,0,0,0,8,0
1469,19,0,0,0,19,0
1470,0,10,0,0,0,-10
1471,0,4,0,0,0,-4
1472,0,49,28,0,0,-21
1473,0,85,56,0,0,-29
1474,0,44,28,0,0,-16
1475,0,62,36,0,0,-26
1476,0,23,12,0,0,-11
1477,0,37,24,0,0,-13
1478,3,0,0,0,3,0
1479,19,0,0,8,11,0
1480,0,64,32,0,0,-32
1481,0,35,24,0,0,-11
1482,0,37,24,0,0,-13
1483,40,0,0,20,20,0
1484,0,40,20,0,0,-20
1485,59,0,0,30,29,0
1486,0,13,6,0,0,-7
1487,74,0,0,40,34,0
1488,58,0,0,26,32,0
1489,0,12,0,0,0,-12
1490,43,0,0,20,23,0
1491,0,1,0,0,0,-1
1492,33,0,0,10,23,0
1493,0,41,4,0,0,-37
1494,7,0,0,0,7,0
1495,17,0,0,2,15,0
1496,0,27,4,0,0,-23
1497,0,46,18,0,0,-28
1498,0,25,12,0,0,-13
1499,0,64,36,0,0,-28
1500,0,49,38,0,0,-11
1501,35,0,0,20,15,0
1502,20,0,0,10,10,0
1503,0,4,0,0,0,-4
1504,1,0,0,0,1,0
1505,0,16,6,0,0,-10
1506,19,0,0,6,13,0
1507,0,55,30,0,0,-25
1508,0,13,10,0,0,-3
1509,40,0,0,20,20,0
1510,0,16,6,0,0,-10
1511,0,61,36,0,0,-25
1512,61,0,0,30,31,0
1513,24,0,0,12,12,0
1514,0,16,6,0,0,-10
1515,14,0,0,6,8,0
1516,0,19,8,0,0,-11
1517,42,0,0,22,20,0
1518,5,0,0,0,5,0
1519,27,0,0,16,11,0
1520,34,0,0,18,16,0
1521,38,0,0,20,18,0
1522,99,0,0,44,55,0
1523,119,0,0,74,45,0
1524,0,6,0,0,0,-6
1525,0,33,6,0,0,-27
1526,24,0,0,2,22,0
1527,61,0,0,32,29,0
1528,72,0,0,56,16,0
1529,39,0,0,28,11,0
1530,0,30,12,0,0,-18
1531,0,25,8,0,0,-17
1532,0,62,22,0,0,-40
1533,0,44,14,0,0,-30
1534,0,40,16,0,0,-24
1535,27,0,0,0,27,0
1536,0,14,0,0,0,-14
1537,9,0,0,0,9,0
1538,36,0,0,6,30,0
1539,23,0,0,10,13,0
1540,0,17,2,0,0,-15
1541,0,13,2,0,0,-11
1542,17,0,0,0,17,0
1543,0,3,0,0,0,-3
1544,57,0,0,18,39,0
1545,0,15,4,0,0,-11
1546,0,40,8,0,0,-32
1547,0,23,8,0,0,-15
1548,10,0,0,0,10,0
1549,0,42,10,0,0,-32
1550,0,43,18,0,0,-25
1551,24,0,0,2,22,0
1552,33,0,0,4,29,0
1553,34,0,0,14,20,0
1554,33,0,0,10,23,0
1555,108,0,0,60,48,0
1556,0,30,12,0,0,-18
1557,2,0,0,0,2,0
1558,0,21,8,0,0,-13
1559,0,31,10,0,0,-21
1560,7,0,0,0,7,0
1561,4,0,0,0,4,0
1562,39,0,0,16,23,0
1563,0,3,0,0,0,-3
1564,1,0,0,0,1,0
1565,104,0,0,76,28,0
1566,150,0,0,128,22,0
1567,552,0,0,518,34,0
1568,105,0,0,94,11,0
1569,10,0,0,3,7,0
1570,0,499,498,0,0,-1
1571,25,0,0,20,5,0
1572,0,255,212,0,0,-43
1573,81,0,0,42,39,0
1574,56,0,0,30,26,0
1575,0,101,56,0,0,-45
1576,0,92,48,0,0,-44
1577,0,120,86,0,0,-34
1578,4,0,0,0,4,0
1579,0,40,28,0,0,-12
1580,0,78,28,0,0,-50
1581,0,80,56,0,0,-24
1582,0,87,56,0,0,-31
1583,0,43,24,0,0,-19
1584,0,34,24,0,0,-10
1585,21,0,0,6,15,0
1586,0,6,0,0,0,-6
1587,0,26,6,0,0,-20
1588,1,0,0,0,1,0
1589,0,41,24,0,0,-17
1590,0,34,24,0,0,-10
1591,14,0,0,6,8,0
1592,16,0,0,6,10,0
1593,0,2,0,0,0,-2
1594,21,0,0,8,13,0
1595,0,10,2,0,0,-8
1596,4,0,0,0,4,0
1597,0,40,18,0,0,-22
1598,19,0,0,6,13,0
1599,51,0,0,24,27,0
1600,39,0,0,18,21,0
1601,0,20,2,0,0,-18
1602,20,0,0,2,18,0
1603,39,0,0,16,23,0
1604,0,9,0,0,0,-9
1605,37,0,0,8,29,0
1606,82,0,0,38,44,0
1607,0,57,6,0,0,-51
1608,0,9,2,0,0,-7
1609,8,0,0,0,8,0
1610,5,0,0,0,5,0
1611,7,0,0,0,7,0
1612,13,0,0,2,11,0
1613,33,0,0,6,27,0
1614,0,27,2,0,0,-25
1615,56,0,0,22,34,0
1616,0,11,0,0,0,-11
1617,0,47,8,0,0,-39
1618,0,30,12,0,0,-18
1619,0,35,10,0,0,-25
1620,30,0,0,4,26,0
1621,20,0,0,2,18,0
1622,27,0,0,6,21,0
1623,25,0,0,8,17,0
1624,52,0,0,34,18,0
1625,55,0,0,24,31,0
1626,241,0,0,192,49,0
1627,41,0,0,32,9,0
1628,0,22,12,0,0,-10
1629,7,0,0,4,3,0
1630,250,0,0,232,18,0
1631,0,76,56,0,0,-20
1632,0,23,16,0,0,-7
1633,51,0,0,36,15,0
1634,0,30,20,0,0,-10
1635,0,133,98,0,0,-35
1636,0,32,24,0,0,-8
1637,0,46,24,0,0,-22
1638,0,50,26,0,0,-24
1639,0,34,28,0,0,-6
1640,37,0,0,12,25,0
1641,0,74,40,0,0,-34
1642,12,0,0,2,10,0
1643,0,77,44,0,0,-33
1644,0,59,28,0,0,-31
1645,40,0,0,2,38,0
1646,10,0,0,4,6,0
1647,0,7,0,0,0,-7
1648,0,43,6,0,0,-37
1649,0,34,16,0,0,-18
1650,15,0,0,0,15,0
1651,0,15,0,0,0,-15
1652,0,165,128,0,0,-37
1653,6,0,0,0,6,0
1654,42,0,0,12,30,0
1655,0,30,6,0,0,-24
1656,20,0,0,2,18,0
1657,5,0,0,2,3,0
1658,17,0,0,6,11,0
1659,0,20,0,0,0,-20
1660,13,0,0,0,13,0
1661,31,0,0,4,27,0
1662,15,0,0,4,11,0
1663,18,0,0,6,12,0
1664,31,0,0,12,19,0
1665,169,0,0,100,69,0
1666,0,14,6,0,0,-8
1667,0,24,6,0,0,-18
1668,56,0,0,24,32,0
1669,0,48,20,0,0,-28
1670,5,0,0,0,5,0
1671,0,63,22,0,0,-41
1672,0,17,6,0,0,-11
1673,0,28,8,0,0,-20
1674,0,42,16,0,0,-26
1675,0,33,18,0,0,-15
1676,29,0,0,2,27,0
1677,0,97,42,0,0,-55
1678,13,0,0,2,11,0
1679,47,0,0,10,37,0
1680,0,10,0,0,0,-10
1681,0,17,0,0,0,-17
1682,0,33,12,0,0,-21
1683,0,127,88,0,0,-39
1684,31,0,0,12,19,0
1685,5,0,0,0,5,0
1686,32,0,0,12,20,0
1687,0,32,6,0,0,-26
1688,14,0,0,2,12,0
1689,0,90,52,0,0,-38
1690,19,0,0,6,13,0
1691,27,0,0,14,13,0
1692,16,0,0,4,12,0
1693,29,0,0,12,17,0
1694,0,5,0,0,0,-5
1695,0,2,0,0,0,-2
1696,0,34,12,0,0,-22
1697,0,39,18,0,0,-21
1698,28,0,0,12,16,0
1699,15,0,0,8,7,0
1700,16,0,0,4,12,0
1701,84,0,0,26,58,0
