676,6101,67,-0.258,2352,1452,sell
677,6168,-81,-0.287,2419,1519,buy
678,6086,-40,-0.018,2338,1437,buy
679,6046,-110,-0.015,2298,1397,buy
680,5918,138,-0.006,2188,1269,sell
681,6056,56,-0.24,2326,1407,sell
682,6112,-124,-0.267,2382,1463,buy
683,5977,-129,-0.011,2258,1328,buy
684,5843,-47,-0.001,2129,1194,buy
685,5783,-48,0.002,2082,1134,buy
686,5731,-64,0.005,2034,1082,buy
687,5655,-33,0.011,1970,1006,buy
688,5610,-44,0.014,1937,961,buy
689,5566,-34,0.017,1893,917,buy
690,5523,-45,0.02,1859,874,buy
691,5468,59,0.024,1814,819,sell
692,5540,40,0.001,1873,891,sell
693,5594,-33,-0.005,1913,945,buy
694,5560,19,0.002,1880,911,sell
695,5581,25,-0.003,1899,932,sell
696,5615,8,-0.011,1924,966,sell
697,5626,-82,-0.012,1932,977,buy
698,5544,-179,0.006,1850,895,buy
699,5355,21,0.033,1671,706,sell
700,5376,104,0.014,1692,727,sell
701,5484,-74,-0.002,1796,835,buy
702,5409,-61,0.016,1722,760,buy
703,5345,-50,0.034,1661,696,buy
704,5293,93,0.038,1611,644,sell
705,5393,-17,0.003,1704,744,buy
706,5374,-78,0.011,1687,725,buy
707,5293,-22,0.038,1609,644,buy
708,5268,-25,0.04,1587,619,buy
709,5237,67,0.042,1562,588,sell
710,5308,-66,0.01,1629,659,buy
711,5237,-122,0.042,1563,588,buy
712,5115,161,0.053,1441,466,sell
713,5290,62,-0.003,1602,641,sell
714,5361,12,-0.018,1664,712,sell
715,5381,-45,-0.03,1676,732,buy
716,5335,69,-0.009,1631,686,sell
717,5405,-152,-0.042,1700,756,buy
718,5243,57,0.002,1548,594,sell
719,5302,-99,-0.012,1605,653,buy
720,5202,-4,0.011,1506,553,buy
721,5186,-46,0.014,1502,537,buy
722,5137,-104,0.029,1456,488,buy
723,5029,100,0.061,1352,380,sell
724,5129,-57,0.011,1452,480,buy
725,5071,-27,0.04,1395,422,buy
726,5040,-182,0.052,1368,391,buy
727,4855,-117,0.078,1186,206,buy
728,4730,-137,0.092,1069,81,buy
729,4592,31,0.108,932,-57,sell
730,4625,-165,0.013,963,-24,buy
731,4454,-24,0.123,798,-195,buy
732,4422,14,0.127,774,-227,sell
733,4436,-44,0.013,788,-213,buy
734,4392,-107,0.036,744,-257,buy
735,4276,62,0.146,637,-373,sell
736,4343,148,0.001,699,-306,sell
737,4499,157,-0.015,847,-150,sell
738,4667,13,-0.038,1004,18,sell
739,4682,40,-0.039,1017,33,sell
740,4724,119,-0.045,1057,75,sell
741,4849,22,-0.063,1176,200,sell
742,4879,-168,-0.069,1198,230,buy
743,4709,54,0.002,1030,60,sell
744,4768,-105,-0.012,1084,119,buy
745,4654,98,0.017,979,5,sell
746,4756,59,-0.006,1077,107,sell
747,4822,107,-0.018,1136,173,sell
748,4929,211,-0.075,1243,280,sell
749,5148,-13,-0.108,1454,499,buy
750,5132,-81,-0.022,1441,483,buy
751,5042,-36,-0.001,1360,393,buy
752,5003,-34,0.004,1324,354,buy
753,4966,-73,0.011,1290,317,buy
754,4892,-3,0.025,1217,243,buy
755,4883,-59,0.026,1214,234,buy
756,4822,86,0.039,1155,173,sell
757,4913,43,0.004,1241,264,sell
758,4970,-82,-0.002,1284,321,buy
759,4888,-59,0.018,1202,239,buy
760,4822,-173,0.039,1143,173,buy
761,4648,124,0.076,970,-1,sell
762,4772,24,0.002,1094,123,sell
763,4800,-55,-0.001,1118,151,buy
764,4745,145,0.014,1063,96,sell
765,4894,107,-0.025,1208,245,sell
766,5004,-63,-0.061,1315,355,buy
767,4939,53,-0.017,1252,290,sell
768,4994,-22,-0.053,1305,345,buy
769,4961,56,-0.027,1283,312,sell
770,5024,22,-0.07,1339,375,sell
771,5050,-43,-0.077,1361,401,buy
772,5005,-119,-0.033,1318,356,buy
773,4886,-112,0.002,1199,237,buy
774,4769,151,0.03,1087,120,sell
775,4921,-45,-0.005,1238,272,buy
776,4873,-79,0.005,1193,224,buy
777,4790,126,0.025,1114,141,sell
778,4921,-25,-0.005,1240,272,buy
779,4893,-60,0.001,1215,244,buy
780,4828,104,0.015,1155,179,sell
781,4933,-102,-0.008,1259,284,buy
782,4830,-45,0.015,1157,181,buy
783,4782,170,0.027,1112,133,sell
784,4964,-75,-0.014,1282,315,buy
785,4888,-83,0.004,1207,239,buy
786,4800,100,0.021,1124,151,sell
787,4900,55,-0.002,1224,251,sell
788,4964,-56,-0.014,1279,315,buy
789,4903,155,0.002,1223,254,sell
790,5059,-180,-0.082,1378,410,buy
791,4871,1,0.01,1198,222,sell
792,4872,1,0.007,1199,223,sell
793,4874,177,0.006,1200,225,sell
794,5052,46,-0.037,1377,403,sell
795,5102,-68,-0.095,1423,453,buy
796,5031,87,-0.012,1355,382,sell
797,5119,8,-0.053,1442,470,sell
798,5128,-63,-0.062,1450,479,buy
799,5063,-210,-0.016,1387,414,buy
800,4851,38,0.024,1177,202,sell
801,4901,105,0.004,1215,252,sell
802,5009,210,-0.012,1320,360,sell
803,5219,-56,-0.119,1530,570,buy
804,5155,-148,-0.006,1474,506,buy
805,4999,43,0.018,1326,350,sell
806,5051,-68,0.001,1369,402,buy
807,4974,-52,0.021,1301,325,buy
808,4911,24,0.033,1249,262,sell
809,4944,-26,0.013,1273,295,buy
810,4917,21,0.029,1247,268,sell
811,4938,-134,0.014,1268,289,buy
812,4802,92,0.051,1134,153,sell
813,4895,-11,0.01,1226,246,buy
814,4884,32,0.02,1215,235,sell
815,4917,-10,0.004,1247,268,buy
816,4905,-30,0.01,1237,256,buy
817,4873,-12,0.021,1207,224,buy
818,4851,50,0.027,1195,202,sell
819,4901,-55,0.006,1245,252,buy
820,4844,-106,0.03,1190,195,buy
821,4727,-20,0.066,1084,78,buy
822,4701,36,0.072,1064,52,sell
823,4740,17,0.028,1100,91,sell
824,4764,85,0.019,1117,115,sell
825,4863,184,-0.002,1202,214,sell
826,5050,-58,-0.062,1386,401,buy
827,4988,-21,-0.018,1328,339,buy
828,4966,-14,-0.014,1307,317,buy
829,4944,-89,-0.011,1293,295,buy
830,4850,-71,0.006,1204,201,buy
831,4774,101,0.03,1133,125,sell
832,4879,163,9.02E-17,1234,230,sell
833,5042,-158,-0.041,1397,393,buy
834,4880,106,0.003,1239,231,sell
835,4989,-2,-0.023,1345,340,buy
836,4986,3,-0.016,1343,337,sell
837,4990,106,-0.022,1346,341,sell
838,5102,-65,-0.083,1452,453,buy
839,5030,-125,-0.015,1387,381,buy
840,4896,-35,0.015,1262,247,buy
841,4861,-49,0.021,1227,212,buy
842,4804,16,0.039,1178,155,sell
843,4822,58,0.022,1194,173,sell
844,4884,20,0.007,1252,235,sell
845,4905,74,0.002,1272,256,sell
846,4985,-38,-0.008,1346,336,buy
847,4946,-45,0.002,1308,297,buy
848,4901,89,0.01,1263,252,sell
849,4992,-4,-0.011,1352,343,buy
850,4988,62,-0.006,1348,339,sell
851,5052,-84,-0.023,1410,403,buy
852,4962,108,0.001,1326,313,sell
853,5078,64,-0.038,1434,429,sell
854,5143,140,-0.096,1498,494,sell
855,5283,-110,-0.131,1638,634,buy
856,5166,4,0.004,1528,517,sell
857,5171,3,0.002,1532,522,sell
858,5175,31,0.001,1535,526,sell
859,5208,-78,-0.005,1566,559,buy
860,5120,36,0.012,1488,471,sell
861,5161,12,1.04E-16,1524,512,sell
862,5180,-92,-0.002,1536,531,buy
863,5086,62,0.017,1444,437,sell
864,5152,-70,-0.001,1506,503,buy
865,5073,50,0.018,1436,424,sell
866,5125,-128,0.001,1486,476,buy
867,4987,107,0.03,1358,338,sell
868,5098,-134,-0.001,1465,449,buy
869,4957,42,0.036,1331,308,sell
870,5001,71,0.013,1373,352,sell
871,5073,170,1.04E-16,1444,424,sell
872,5244,-35,-0.074,1614,595,buy
873,5208,54,-0.036,1579,559,sell
874,5264,20,-0.107,1633,615,sell
875,5287,-51,-0.125,1653,638,buy
876,5233,-46,-0.006,1602,584,buy
877,5179,11,0.002,1556,530,sell
878,5195,-153,-0.002,1567,546,buy
879,5042,-15,0.021,1414,393,buy
880,5026,-44,0.024,1399,377,buy
881,4973,-42,0.033,1355,324,buy
882,4930,64,0.04,1313,281,sell
883,5003,-21,0.008,1377,354,buy
884,4982,47,0.021,1356,333,sell
885,5037,-3,0.002,1403,388,buy
886,5032,-22,0.004,1400,383,buy
887,5007,31,0.014,1378,358,sell
888,5045,5,0.001,1409,396,sell
889,5052,15,1.04E-16,1414,403,sell
890,5068,-24,-0.001,1429,419,buy
891,5041,66,0.005,1405,392,sell
892,5113,8,-0.007,1471,464,sell
893,5122,-119,-0.012,1479,473,buy
894,5003,-17,0.014,1360,354,buy
895,4986,-58,0.019,1343,337,buy
896,4922,-131,0.038,1285,273,buy
897,4783,207,0.063,1154,134,sell
898,4990,130,-0.012,1361,341,sell
899,5120,-10,-0.065,1491,471,buy
900,5109,17,-0.039,1481,460,sell
901,5126,-113,-0.07,1498,477,buy
902,5013,-3,-0.011,1385,364,buy
903,5007,25,-0.008,1382,358,sell
904,5032,-229,-0.022,1407,383,buy
905,4798,-23,0.052,1178,149,buy
906,4765,-131,0.066,1155,116,buy
907,4628,-44,0.09,1024,-21,buy
908,4579,98,0.098,980,-70,sell
909,4689,-127,1.04E-16,1078,40,buy
910,4560,66,0.038,951,-89,sell
911,4626,122,0.009,1017,-23,sell
912,4758,-46,-0.012,1139,109,buy
913,4711,95,0.001,1093,62,sell
914,4806,-47,-0.023,1188,157,buy
915,4754,-188,-0.003,1141,105,buy
916,4558,-40,0.039,953,-91,buy
917,4518,50,0.108,913,-131,sell
918,4569,-92,0.007,963,-80,buy
919,4476,3,0.045,871,-173,sell
920,4479,100,0.034,874,-170,sell
921,4583,22,0.003,974,-66,sell
922,4605,-87,0.001,996,-44,buy
923,4514,55,0.027,909,-135,sell
924,4580,-6,0.004,964,-69,buy
925,4573,51,0.008,958,-76,sell
926,4634,26,-0.002,1009,-15,sell
927,4666,-29,-0.008,1035,17,buy
928,4634,7,0.001,1006,-15,sell
929,4644,67,-0.002,1013,-5,sell
930,4725,70,-0.017,1080,76,sell
931,4805,-110,-0.035,1150,156,buy
932,4692,51,1.04E-16,1040,43,sell
933,4743,-53,-0.016,1091,94,buy
934,4686,136,0.001,1038,37,sell
935,4827,-95,-0.038,1174,178,buy
936,4730,6,-0.003,1079,81,sell
937,4736,112,-0.006,1085,87,sell
938,4851,40,-0.043,1197,202,sell
939,4902,-5,-0.053,1237,253,buy
940,4897,37,-0.041,1232,248,sell
941,4934,72,-0.059,1269,285,sell
942,5006,14,-0.074,1341,357,sell
943,5024,8,-0.077,1355,375,sell
944,5032,-35,-0.081,1363,383,buy
945,4993,133,-0.034,1328,344,sell
946,5127,138,-0.1,1461,478,sell
947,5265,-91,-0.125,1599,616,buy
948,5167,77,0.001,1508,518,sell
949,5244,-143,-0.019,1585,595,buy
950,5101,84,0.009,1442,452,sell
951,5185,3,-0.01,1526,536,sell
952,5190,35,-0.011,1529,541,sell
953,5228,1,-0.017,1564,579,sell
954,5230,110,-0.019,1565,581,sell
955,5342,-3,-0.138,1675,693,buy
956,5332,40,-0.011,1672,683,sell
957,5375,-102,-0.031,1712,726,buy
958,5265,51,-0.001,1610,616,sell
959,5320,-147,-0.018,1661,671,buy
960,5167,-130,0.011,1514,518,buy
961,5032,-131,0.029,1384,383,buy
962,4895,47,0.05,1253,246,sell
963,4942,73,0.018,1300,293,sell
964,5018,-66,0.001,1373,369,buy
965,4950,119,0.021,1307,301,sell
966,5075,-8,-0.006,1426,426,buy
967,5064,45,-0.002,1418,415,sell
968,5124,134,-0.015,1463,475,sell
969,5258,-47,-0.103,1597,609,buy
970,5209,56,-0.013,1550,560,sell
971,5266,-24,-0.039,1606,617,buy
972,5241,116,-0.019,1582,592,sell
973,5365,17,-0.141,1698,716,sell
974,5384,23,-0.145,1715,735,sell
975,5407,126,-0.149,1738,758,sell
976,5535,-48,-0.171,1864,886,buy
977,5481,-95,-0.004,1816,832,buy
978,5382,-189,0.004,1721,733,buy
979,5189,182,0.025,1532,540,sell
980,5380,52,-0.016,1714,731,sell
981,5432,118,-0.037,1766,783,sell
982,5550,-54,-0.174,1884,901,buy
983,5493,-62,-0.004,1830,844,buy
984,5413,23,0.002,1768,764,sell
985,5440,117,-0.004,1791,791,sell
986,5569,-58,-0.039,1908,920,buy
987,5504,15,-0.011,1850,855,sell
988,5519,-120,-0.022,1865,870,buy
989,5394,117,0.004,1745,745,sell
990,5515,-96,-0.025,1862,866,buy
991,5412,-90,0.002,1766,763,buy
992,5304,-45,0.014,1676,655,buy
993,5258,-50,0.019,1631,609,buy
994,5206,53,0.024,1581,557,sell
995,5260,39,0.003,1634,611,sell
996,5309,45,-0.002,1673,660,sell
997,5364,-119,-0.012,1718,715,buy
998,5245,-51,0.014,1599,596,buy
999,5188,1,0.026,1548,539,sell
1000,5189,-74,0.021,1549,540,buy
1001,5110,-101,0.035,1475,461,buy
1002,5007,-12,0.047,1374,358,buy
1003,4983,-6,0.05,1362,334,buy
1004,4966,27,0.051,1356,317,sell
1005,4995,-37,0.025,1383,346,buy
1006,4953,75,0.053,1346,304,sell
1007,5038,54,0.012,1421,389,sell
1008,5103,-6,1.04E-16,1475,454,buy
1009,5094,-163,0.003,1469,445,buy
1010,4922,-50,0.056,1306,273,buy
1011,4868,9,0.064,1256,219,sell
1012,4879,196,0.037,1265,230,sell
1013,5080,1,-0.013,1461,431,sell
1014,5083,-7,-0.014,1462,434,buy
1015,5075,-92,-0.008,1455,426,buy
1016,4976,-24,0.009,1363,327,buy
1017,4951,-43,0.016,1339,302,buy
1018,4899,16,0.027,1296,250,sell
1019,4915,90,0.014,1312,266,sell
1020,5020,159,-0.002,1402,371,sell
1021,5179,-58,-0.052,1561,530,buy
1022,5105,17,-0.014,1503,456,sell
1023,5126,36,-0.028,1520,477,sell
1024,5170,-74,-0.043,1556,521,buy
1025,5086,78,-0.011,1482,437,sell
1026,5171,-194,-0.043,1560,522,buy
1027,4973,70,0.01,1366,324,sell
1028,5045,98,-0.005,1436,396,sell
1029,5145,3,-0.034,1534,496,sell
1030,5154,73,-0.037,1537,505,sell
1031,5227,-14,-0.073,1610,578,buy
1032,5209,-118,-0.041,1596,560,buy
1033,5090,68,-0.002,1478,441,sell
1034,5168,38,-0.028,1546,519,sell
1035,5216,68,-0.043,1584,567,sell
1036,5287,20,-0.1,1652,638,sell
1037,5307,-37,-0.106,1672,658,buy
1038,5268,42,-0.014,1635,619,sell
1039,5313,-43,-0.038,1677,664,buy
1040,5268,-107,-0.014,1634,619,buy
1041,5157,71,0.004,1527,508,sell
1042,5230,-170,-0.013,1598,581,buy
1043,5050,-48,0.025,1428,401,buy
1044,5000,128,0.037,1380,351,sell
1045,5133,119,-0.001,1508,484,sell
1046,5254,-1,-0.034,1627,605,buy
1047,5253,104,-0.028,1626,604,sell
1048,5361,128,-0.124,1730,712,sell
1049,5490,-23,-0.159,1858,841,buy
1050,5462,-54,-0.007,1835,813,buy
1051,5407,-134,-0.001,1781,758,buy
1052,5264,57,0.014,1647,615,sell
1053,5329,-24,-0.002,1704,680,buy
1054,5303,-13,0.004,1680,654,buy
1055,5290,10,0.007,1667,641,sell
1056,5303,-141,0.002,1677,654,buy
1057,5162,-76,0.026,1536,513,buy
1058,5085,143,0.036,1460,436,sell
1059,5229,-15,-0.003,1603,580,buy
1060,5214,94,0.001,1588,565,sell
1061,5309,92,-0.017,1682,660,sell
1062,5405,55,-0.116,1774,756,sell
1063,5463,93,-0.149,1829,814,sell
1064,5557,123,-0.175,1922,908,sell
1065,5680,45,-0.197,2045,1031,sell
1066,5726,-1,-0.207,2090,1077,buy
1067,5720,-48,-0.012,2089,1071,buy
1068,5668,156,-0.007,2041,1019,sell
1069,5824,-8,-0.223,2197,1175,buy
1070,5805,-1,-0.014,2189,1156,buy
1071,5792,-67,-0.013,2188,1143,buy
1072,5718,24,-0.006,2121,1069,sell
1073,5742,-73,-0.018,2145,1093,buy
1074,5655,-34,-0.001,2072,1006,buy
1075,5621,-104,0.001,2038,972,buy
1076,5508,-21,0.01,1934,859,buy
1077,5478,-94,0.013,1913,829,buy
1078,5376,-15,0.021,1819,727,buy
1079,5357,-106,0.023,1804,708,buy
1080,5247,112,0.034,1698,598,sell
1081,5365,75,-0.001,1810,716,sell
1082,5444,24,-0.015,1885,795,sell
1083,5471,-47,-0.019,1909,822,buy
1084,5424,-175,-0.002,1862,775,buy
1085,5245,-2,0.031,1687,596,buy
1086,5234,83,0.035,1685,585,sell
1087,5322,-30,0.003,1768,673,buy
1088,5292,-71,0.015,1738,643,buy
1089,5213,-57,0.037,1667,564,buy
1090,5151,48,0.042,1610,502,sell
1091,5199,-109,0.015,1658,550,buy
1092,5088,23,0.049,1549,439,sell
1093,5115,72,0.023,1572,466,sell
1094,5190,-130,0.003,1644,541,buy
1095,5058,20,0.051,1514,409,sell
1096,5081,-44,0.026,1534,432,buy
1097,5033,6,0.054,1490,384,sell
1098,5047,-81,0.034,1496,398,buy
1099,4960,68,0.062,1415,311,sell
1100,5041,50,0.015,1483,392,sell
1101,5096,-17,0.001,1533,447,buy
1102,5076,28,0.007,1516,427,sell
1103,5116,-141,1.04E-16,1544,467,buy
1104,4973,67,0.05,1403,324,sell
1105,5049,-5,0.012,1470,400,buy
1106,5044,11,0.018,1465,395,sell
1107,5058,116,0.009,1476,409,sell
1108,5188,-169,-0.015,1592,539,buy
1109,5015,67,0.021,1423,366,sell
1110,5083,-64,0.001,1490,434,buy
1111,5015,-68,0.021,1426,366,buy
1112,4940,-54,0.064,1358,291,buy
1113,4875,-68,0.072,1304,226,buy
1114,4805,-33,0.079,1236,156,buy
1115,4767,94,0.084,1203,118,sell
1116,4861,59,0.01,1297,212,sell
1117,4922,-57,-0.002,1356,273,buy
1118,4862,-10,0.012,1299,213,buy
1119,4850,-50,0.015,1289,201,buy
1120,4793,-64,0.03,1239,144,buy
1121,4728,-51,0.09,1175,79,buy
1122,4673,-28,0.097,1124,24,buy
1123,4640,1,0.1,1096,-9,sell
1124,4641,82,0.05,1097,-8,sell
1125,4734,-60,0.002,1179,85,buy
1126,4666,-18,0.025,1119,17,buy
1127,4645,-89,0.034,1101,-4,buy
1128,4555,34,0.112,1012,-94,sell
1129,4600,12,0.008,1046,-49,sell
1130,4615,87,0.003,1058,-34,sell
1131,4702,-62,-0.007,1145,53,buy
1132,4635,-58,0.007,1083,-14,buy
1133,4576,114,0.021,1025,-73,sell
1134,4699,-77,-0.005,1139,50,buy
1135,4619,2,0.012,1062,-30,sell
1136,4621,-18,0.008,1064,-28,buy
1137,4602,-130,0.017,1046,-47,buy
1138,4463,-58,0.122,916,-186,buy
1139,4395,18,0.13,858,-254,sell
1140,4419,-35,0.011,876,-230,buy
1141,4384,72,0.034,841,-265,sell
1142,4464,63,0.002,913,-185,sell
1143,4527,46,-0.004,976,-122,sell
1144,4583,-95,-0.013,1022,-66,buy
1145,4485,-93,0.009,927,-164,buy
1146,4384,70,0.037,834,-265,sell
1147,4456,-5,0.007,904,-193,buy
1148,4451,-5,0.012,899,-198,buy
1149,4444,-55,0.015,894,-205,buy
1150,4387,149,0.036,839,-262,sell
1151,4540,-119,-0.004,988,-109,buy
1152,4416,193,0.025,869,-233,sell
1153,4613,142,-0.016,1062,-36,sell
1154,4755,-8,-0.038,1204,106,buy
1155,4746,38,-0.026,1196,97,sell
1156,4795,165,-0.043,1234,146,sell
1157,4962,33,-0.071,1399,313,sell
1158,5002,55,-0.077,1432,353,sell
1159,5058,-127,-0.088,1487,409,buy
1160,4917,72,0.001,1360,268,sell
1161,4994,-29,-0.019,1432,345,buy
1162,4965,-135,-0.005,1403,316,buy
1163,4827,3,0.021,1268,178,sell
1164,4830,14,0.015,1271,181,sell
1165,4848,-6,0.009,1285,199,buy
1166,4839,-111,0.015,1279,190,buy
1167,4725,91,0.049,1168,76,sell
1168,4819,15,0.005,1259,170,sell
1169,4841,15,0.002,1274,192,sell
1170,4856,43,9.02E-17,1289,207,sell
1171,4912,-72,-0.007,1332,263,buy
1172,4838,62,0.009,1260,189,sell
1173,4906,-42,-0.005,1322,257,buy
1174,4864,74,0.004,1280,215,sell
1175,4939,-43,-0.014,1354,290,buy
1176,4893,-94,9.02E-17,1311,244,buy
1177,4796,-67,0.018,1217,147,buy
1178,4728,-15,0.039,1150,79,buy
1179,4706,-3,0.052,1135,57,buy
1180,4700,-153,0.055,1132,51,buy
1181,4541,116,0.099,979,-108,sell
1182,4673,-51,-0.002,1095,24,buy
1183,4621,-79,0.01,1044,-28,buy
1184,4533,170,0.036,965,-116,sell
1185,4704,-30,-0.008,1135,55,buy
1186,4672,-55,0.001,1105,23,buy
1187,4613,59,0.012,1050,-36,sell
1188,4673,4,-0.002,1109,24,sell
1189,4678,-10,-0.003,1113,29,buy
1190,4668,-29,9.02E-17,1103,19,buy
1191,4634,76,0.007,1074,-15,sell
1192,4711,-36,-0.011,1150,62,buy
1193,4675,-90,9.02E-17,1114,26,buy
1194,4583,35,0.019,1024,-66,sell
1195,4619,70,0.004,1059,-30,sell
1196,4691,-92,-0.005,1129,42,buy
1197,4598,-94,0.015,1037,-51,buy
1198,4504,85,0.051,943,-145,sell
1199,4597,35,0.01,1028,-52,sell
1200,4647,-199,0.001,1063,-2,buy
1201,4445,49,0.12,864,-204,sell
1202,4496,-74,0.007,913,-153,buy
1203,4416,-142,0.039,839,-233,buy
1204,4270,-74,0.147,697,-379,buy
1205,4195,-20,0.158,623,-454,buy
1206,4171,-37,0.161,603,-478,buy
1207,4134,10,0.165,566,-515,sell
1208,4149,-4,0.01,576,-500,buy
1209,4144,38,0.015,572,-505,sell
1210,4187,-48,0.004,610,-462,buy
1211,4137,193,0.024,562,-512,sell
1212,4338,12,-0.011,755,-311,sell
1213,4355,112,-0.012,767,-294,sell
1214,4468,90,-0.025,879,-181,sell
1215,4564,-71,-0.036,969,-85,buy
1216,4493,82,-0.006,898,-156,sell
1217,4589,-58,-0.038,980,-60,buy
1218,4528,-120,-0.011,922,-121,buy
1219,4402,-70,0.009,802,-247,buy
1220,4331,123,0.027,732,-318,sell
1221,4457,-16,-0.003,855,-192,buy
1222,4436,-51,0.002,839,-213,buy
1223,4383,72,0.014,788,-266,sell
1224,4457,-46,-0.003,860,-192,buy
1225,4406,47,0.008,814,-243,sell
1226,4457,46,-0.003,861,-192,sell
1227,4503,-53,-0.012,907,-146,buy
1228,4444,-105,0.002,854,-205,buy
1229,4334,-21,0.026,749,-315,buy
1230,4306,-56,0.042,728,-343,buy
1231,4247,19,0.12,672,-402,sell
1232,4274,38,0.013,691,-375,sell
1233,4312,20,0.003,729,-337,sell
1234,4334,-2,0.001,749,-315,buy
1235,4330,-30,0.003,747,-319,buy
1236,4297,-38,0.014,717,-352,buy
1237,4256,49,0.025,679,-393,sell
1238,4311,4,0.004,728,-338,sell
1239,4315,-59,0.003,732,-334,buy
1240,4256,20,0.025,673,-393,sell
1241,4277,-2,0.011,693,-372,buy
1242,4275,-139,0.015,691,-374,buy
1243,4134,-144,0.165,552,-515,buy
1244,3988,-31,0.19,408,-661,buy
1245,3950,67,0.196,377,-699,sell
1246,4017,-61,0.004,444,-632,buy
1247,3951,107,0.027,383,-698,sell
1248,4061,60,0.001,490,-588,sell
1249,4133,-18,-0.004,550,-516,buy
1250,4113,-201,0.001,532,-536,buy
1251,3911,5,0.204,331,-738,sell
1252,3919,36,0.011,336,-730,sell
1253,3962,40,0.007,372,-687,sell
1254,4008,108,0.002,412,-641,sell
1255,4116,221,-0.006,520,-533,sell
1256,4344,16,-0.027,741,-305,sell
1257,4372,-17,-0.029,757,-277,buy
1258,4355,-95,-0.015,740,-294,buy
1259,4257,-2,0.002,645,-392,buy
1260,4245,-158,0.003,643,-404,buy
1261,4083,142,0.123,485,-566,sell
1262,4226,32,-0.007,627,-423,sell
1263,4260,-85,-0.012,659,-389,buy
1264,4174,-35,0.007,574,-475,buy
1265,4138,-83,0.016,539,-511,buy
1266,4055,169,0.041,456,-594,sell
1267,4231,126,-0.006,625,-418,sell
1268,4359,145,-0.028,751,-290,sell
1269,4504,55,-0.042,896,-145,sell
1270,4560,35,-0.048,951,-89,sell
1271,4604,-11,-0.053,986,-45,buy
1272,4592,32,-0.034,975,-57,sell
1273,4627,38,-0.056,1007,-22,sell
1274,4666,-16,-0.059,1045,17,buy
1275,4644,22,-0.036,1029,-5,sell
1276,4666,64,-0.059,1051,17,sell
1277,4731,-19,-0.067,1115,82,buy
1278,4712,37,-0.038,1096,63,sell
1279,4760,72,-0.07,1133,111,sell
1280,4834,-24,-0.079,1205,185,buy
1281,4808,97,-0.037,1181,159,sell
1282,4908,-4,-0.088,1278,259,buy
1283,4895,-20,-0.041,1274,246,buy
1284,4873,153,-0.029,1254,224,sell
1285,5026,30,-0.103,1407,377,sell
1286,5059,48,-0.107,1437,410,sell
1287,5112,19,-0.115,1485,463,sell
1288,5132,-47,-0.118,1504,483,buy
1289,5081,-66,-0.008,1457,432,buy
1290,5015,104,0.002,1391,366,sell
1291,5120,-133,-0.024,1495,471,buy
1292,4984,126,0.007,1362,335,sell
1293,5110,-46,-0.022,1488,461,buy
1294,5059,-35,-0.002,1442,410,buy
1295,5017,-31,0.002,1407,368,buy
1296,4984,-15,0.007,1376,335,buy
1297,4966,-191,0.01,1361,317,buy
1298,4767,110,0.043,1170,118,sell
1299,4881,-126,0.002,1280,232,buy
1300,4755,32,0.047,1154,106,sell
1301,4796,-2,0.018,1186,147,buy
1302,4794,-3,0.024,1184,145,buy
1303,4791,50,0.027,1181,142,sell
1304,4849,-6,0.006,1231,200,buy
1305,4843,71,0.011,1225,194,sell
1306,4922,7,-0.003,1296,273,sell
1307,4934,-9,-0.006,1303,285,buy
1308,4923,155,-0.002,1294,274,sell
1309,5080,48,-0.084,1449,431,sell
1310,5128,-123,-0.114,1497,479,buy
1311,5003,-12,0.002,1374,354,buy
1312,4979,150,0.005,1362,330,sell
1313,5132,87,-0.033,1512,483,sell
1314,5225,-146,-0.132,1599,576,buy
1315,5079,2,0.008,1453,430,sell
1316,5081,-120,0.006,1455,432,buy
1317,4954,109,0.026,1335,305,sell
1318,5073,39,-0.003,1444,424,sell
1319,5123,-70,-0.012,1483,474,buy
1320,5044,-101,0.005,1413,395,buy
1321,4932,-112,0.029,1312,283,buy
1322,4817,-78,0.047,1200,168,buy
1323,4736,-1,0.06,1122,87,buy
1324,4735,66,0.061,1121,86,sell
1325,4803,55,0.017,1187,154,sell
1326,4869,22,0.002,1242,220,sell
1327,4900,-78,-0.001,1264,251,buy
1328,4821,37,0.02,1186,172,sell
1329,4859,4,0.004,1223,210,sell
1330,4867,-134,0.003,1227,218,buy
1331,4726,15,0.062,1093,77,sell
1332,4742,-74,0.036,1108,93,buy
1333,4665,-22,0.073,1034,16,buy
1334,4635,87,0.077,1012,-14,sell
1335,4730,53,0.012,1099,81,sell
1336,4784,59,-0.002,1152,135,sell
1337,4852,4,-0.015,1211,203,sell
1338,4866,-42,-0.018,1215,217,buy
1339,4811,-149,-0.001,1173,162,buy
1340,4659,43,0.027,1024,10,sell
1341,4707,-137,0.007,1067,58,buy
1342,4568,3,0.089,930,-81,sell
1343,4572,-87,0.048,933,-77,buy
1344,4484,-20,0.102,846,-165,buy
1345,4461,45,0.105,826,-188,sell
1346,4509,-53,0.013,871,-140,buy
1347,4452,-18,0.039,818,-197,buy
1348,4425,-17,0.051,800,-224,buy
1349,4408,-139,0.116,783,-241,buy
1350,4269,-22,0.137,644,-380,buy
1351,4241,-46,0.141,622,-408,buy
1352,4194,-48,0.148,576,-455,buy
1353,4146,-63,0.157,528,-503,buy
1354,4076,52,0.168,465,-573,sell
